scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Alangium faberi var. dolichocarpum,³¤¹û°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Albizia chinensis,éºÊ÷,3,5,6,12,NA,Fabaceae,WD
Albizia sherriffii,²ØºÏ»¶,3,3,9,9,Albizia,Fabaceae,WD
Alcea rosea,Êñ¿û,2,8,NA,NA,NA,Malvaceae,CB
Alchemilla japonica,ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Alcimandra cathcartii,³¤ÈïÄ¾À¼,NA,NA,NA,NA,NA,Magnoliaceae,WD
Aletris alpestris,¸ßÉ½·ÛÌõ¶ù²Ë,6,8,6,8,Aletris,Liliaceae,CB
Aletris glabra,ÎŞÃ«·ÛÌõ¶ù²Ë,7,9,7,9,Aletris,Liliaceae,CB
Aletris gracilis,ĞÇ»¨·ÛÌõ¶ù²Ë,7,9,10,10,Aletris,Liliaceae,CB
Aletris laxiflora,Êè»¨·ÛÌõ¶ù²Ë,7,7,7,7,Aletris,Liliaceae,CB
Aletris nana,¶Ì·ÛÌõ¶ù²Ë,5,6,8,9,NA,Liliaceae,CB
Aletris pauciflora,ÉÙ»¨·ÛÌõ¶ù²Ë,6,9,6,9,Aletris,Liliaceae,CB
Aletris pauciflora var. khasiana,Ëë»¨·ÛÌõ¶ù²Ë,6,8,6,8,NA,Liliaceae,CB
Aletris stenoloba,ÏÁ°ê·ÛÌõ¶ù²Ë,7,8,7,8,Aletris,Liliaceae,CB
Allium atrosanguineum,À¶°ú´Ğ,6,9,6,9,NA,Liliaceae,CB
Allium carolinianum,Á­Ò¶¾Â,6.25,9,6.25,9,NA,Liliaceae,CB
Allium changduense,²ı¶¼¾Â,8,8,NA,NA,Allium,Liliaceae,CB
Allium chrysanthum,Ò°´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium cyathophorum,±­»¨¾Â,6,8,6,8,Allium,Liliaceae,CB
Allium eusperma,Õæ×ÑŞ¯,9,9,9,9,Allium,Liliaceae,CB
Allium fasciculatum,´Ö¸ù¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium forrestii,ËóÉ³¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium hookeri,¿íÒ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium kingdonii,ÖÓ»¨¾Â,6.25,8,6.25,8,Allium,Liliaceae,CB
Allium mairei,µá¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium oreoprasum,Ì²µØ¾Â,6,8,6,8,NA,Liliaceae,CB
Allium phariense,ÅÁÀï¾Â,7,8,7,8,Allium,Liliaceae,CB
Allium prattii,Ì«°×É½´Ğ,6.25,9,6.25,9,Allium,Liliaceae,CB
Allium przewalskianum,Çà¸Ê¾Â,6,9,6,9,NA,Liliaceae,CB
Allium rude,Ò°»Æ¾Â,7.25,9,7.25,9,Allium,Liliaceae,CB
Allium sikkimense,¸ßÉ½¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium tanguticum,ÌÆ¹ÅŞ¯,7,9,7,9,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8.25,10,8.25,10,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium wallichii,¶àĞÇ¾Â,7,9,7,9,Allium,Liliaceae,CB
Allophylus chartaceus,´óÒ¶ÒìÄ¾»¼,NA,NA,NA,NA,NA,Sapindaceae,WD
Alnus nepalensis,Äá²´¶ûèçÄ¾,5,6,7,9,NA,Betulaceae,WD
Alpinia blepharocalyx,ÔÆÄÏ²İŞ¢,3,7,4,12,NA,Zingiberaceae,CB
Alseodaphne andersonii,Ã«Ò¶ÓÍµ¤,7,7,10,3,Alseodaphne,Lauraceae,WD
Altingia excelsa,Ï¸ÇàÆ¤,3,5,6,8,NA,Hamamelidaceae,WD
Alyssum canescens,»ÒÃ«Í¥Üù,6,9,7,10,NA,Brassicaceae,CB
Alyssum klimesii,Î÷²ØÍ¥Üù,NA,NA,NA,NA,NA,Brassicaceae,CB
Alyxia fascicularis,Î²¼âÁ´ÖéÌÙ,9,11,NA,NA,NA,Apocynaceae,WD
Ambroma augusta,°ºÌìÁ«,6,8,6,8,NA,Sterculiaceae,WD
Amethystea caerulea,Ë®¼¬Õë,8,9,9,10,Amethystea,Lamiaceae,CB
Amischotolype hispida,´©ÇÊ»¨,7,8,9,9,Amischotolype,Commelinaceae,CB
Amischotolype hookeri,¼â¹û´©ÇÊ»¨,6,7,7,7,NA,Commelinaceae,CB
Amitostigma farreri,³¤°úÎŞÖùÀ¼,8,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma monanthum,Ò»»¨ÎŞÖùÀ¼,7,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma monanthum var. forrestii,²Ú¾¥ÎŞÖùÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Amitostigma tibeticum,Î÷²ØÎŞÖùÀ¼,8,8,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma y¨¹anum,³İÆ¬ÎŞÖùÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Amomum dealbatum,³¤¹ûÉ°ÈÊ,5,6,6,9,NA,Zingiberaceae,CB
Amomum maximum,¾Å³á¶¹Ş¢,5,6,6,8,Amomum,Zingiberaceae,CB
Amomum subcapitatum,Í·»¨É°,NA,NA,NA,NA,NA,Zingiberaceae,CB
Amomum subulatum,Ïã¶¹Ş¢,5,6,6,9,Amomum,Zingiberaceae,CB
Amorphophallus kachinensis,ÛÂº£Ä¢Óó,3,5,NA,NA,NA,Araceae,CB
Amorphophallus paeoniifolius,ğà±úÄ¥Óó,4,5,10,11,Amorphophallus,Araceae,CB
Ampelocalamus microphyllus,°ÓÖñ,4,6,NA,NA,Ampelocalamus,Poaceae,WD
Ampelocissus xizangensis,Î÷²ØËáİüÌÙ,7,7,NA,NA,NA,Vitaceae,WD
Ampelopsis acutidentata,¼â³İÉßÆÏÌÑ,6,6,9,10,NA,Vitaceae,WD
Ampelopsis bodinieri,À¶¹ûÉßÆÏÌÑ,4,6,7,8,Ampelopsis,Vitaceae,WD
Ampelopsis bodinieri var. cinerea,»ÒÃ«ÉßÆÏÌÑ,NA,NA,NA,NA,NA,Vitaceae,WD
Ampelopsis cantoniensis,¹ã¶«ÉßÆÏÌÑ,4,7,8,11,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,NA,NA,NA,NA,NA,Fabaceae,CB
Amygdalus mira,¹âºËÌÒ,3,4,8,9,NA,Rosaceae,WD
Amygdalus persica,ÌÒ,3,4,7,7,NA,Rosaceae,WD
Anagallis arvensis,ÁğÁ§·±ÂÆ,3,4,NA,NA,Anagallis,Primulaceae,CB
Anaphalis acutifolia,¼âÒ¶ÏãÇà,6,8,7,9,Anaphalis,Asteraceae,CB
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,NA,Asteraceae,CB
Anaphalis aureopunctata var. atrata,»ÆÏÙÏãÇàºÚÁÛ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis aureopunctata var. tomentosa,»ÆÏÙÏãÇàÈŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bicolor,¶şÉ«ÏãÇà,7,10,9,11,Anaphalis,Asteraceae,CB
Anaphalis bicolor var. subconcolor,¶şÉ«ÏãÇàÍ¬É«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bicolor var. undulata,¶şÉ«ÏãÇà²¨Ôµ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis busua,ÖëÃ«ÏãÇà,8,9,10,10,Anaphalis,Asteraceae,CB
Anaphalis chlamydophylla,¼ëÒÂÏãÇà,7,8,9,9,Anaphalis,Asteraceae,CB
Anaphalis contorta,ĞıÒ¶ÏãÇà,8,10,NA,NA,Anaphalis,Asteraceae,CB
Anaphalis contortiformis,ÒøÒÂÏãÇà,7,10,9,12,Anaphalis,Asteraceae,WD
Anaphalis desertii,½­×ÎÏãÇà,6,7,NA,NA,NA,Asteraceae,CB
Anaphalis flavescens,µ­»ÆÏãÇà,8,9,9,10,Anaphalis,Asteraceae,CB
Anaphalis hancockii,ÁåÁåÏãÇà,7,9,8,9,Anaphalis,Asteraceae,CB
Anaphalis hondae,¶à¾¥ÏãÇà,7,10,NA,NA,NA,Asteraceae,CB
Anaphalis larium,µÂÈíÏãÇà,8,9,NA,NA,Anaphalis,Asteraceae,CB
Anaphalis margaritacea,Öé¹âÏãÇà,6,9,8,11,Anaphalis,Asteraceae,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis margaritacea var. japonica,Öé¹âÏãÇàÏßÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis nepalensis,Äá²´¶ûÏãÇà,6,9,8,10,Anaphalis,Asteraceae,CB
Anaphalis nepalensis var. corymbosa,Äá²´¶ûÏãÇàÉ¡·¿±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis nepalensis var. monocephala,Äá²´¶ûÏãÇàµ¥Í·±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis oxyphylla,ÈñÒ¶ÏãÇà,9,10,NA,NA,Anaphalis,Asteraceae,CB
Anaphalis pannosa,ÎÛÃ«ÏãÇà,7,8,9,9,Anaphalis,Asteraceae,WD
Anaphalis porphyrolepis,×Ï°úÏãÇà,8,8,NA,NA,Anaphalis,Asteraceae,CB
Anaphalis rhododactyla,ºìÖ¸ÏãÇà,6,8,9,9,Anaphalis,Asteraceae,WD
Anaphalis royleana,ĞëÃÖÏãÇà,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis souliei,ÊñÎ÷ÏãÇà,6,8,7,9,Anaphalis,Asteraceae,WD
Anaphalis spodiophylla,»ÒÒ¶ÏãÇà,7,9,8,8,Anaphalis,Asteraceae,CB
Anaphalis stenocephala,ÏÁ°úÏãÇà,7,8,7,8,Anaphalis,Asteraceae,WD
Anaphalis tibetica,Î÷²ØÏãÇà,8,9,8,9,Anaphalis,Asteraceae,WD
Anaphalis triplinervis,ÈıÂöÏãÇà,7,9,10,11,NA,Asteraceae,CB
Anaphalis virens,»ÆÂÌÏãÇà,7,9,NA,NA,Anaphalis,Asteraceae,CB
Anaphalis virgata,ÖãÖ¦ÏãÇà,7,10,NA,NA,NA,Asteraceae,CB
Anaphalis viridis,ÂÌÏãÇà,7,8,8,9,Anaphalis,Asteraceae,WD
Anaphalis xylorhiza,Ä¾¸ùÏãÇà,7,9,8,10,Anaphalis,Asteraceae,WD
Anchusa ovata,ÀÇ×Ï²İ,5,7,5,7,NA,Boraginaceae,CB
Androcorys pugioniformis,½£´½¶µÈïÀ¼,8,9,NA,NA,Androcorys,Orchidaceae,CB
Androcorys spiralis,Êñ²Ø¶µÈïÀ¼,9,9,NA,NA,Androcorys,Orchidaceae,CB
Andropogon munroi,Î÷²ØĞëÃ¢²İ,6,11,6,11,Andropogon,Poaceae,CB
Androsace adenocephala,ÏÙĞòµãµØÃ·,5,6,NA,NA,Androsace,Primulaceae,CB
Androsace bisulca,²ı¶¼µãµØÃ·,5,6,7,8,Androsace,Primulaceae,CB
Androsace bulleyana,¾°ÌìµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace ciliifolia,½ŞÃ«µãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace cuscutiformis,Ï¸ÂûµãµØÃ·,4,5,6,6,Androsace,Primulaceae,CB
Androsace cuttingii,½­×ÎµãµØÃ·,4,6,NA,NA,Androsace,Primulaceae,CB
Androsace delavayi,µáÎ÷±±µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace dissecta,ÁÑÒ¶µãµØÃ·,4,5,NA,NA,Androsace,Primulaceae,CB
Androsace elatior,¸ßİãµãµØÃ·,7,7,8,8,Androsace,Primulaceae,CB
Androsace erecta,Ö±Á¢µãµØÃ·,4,6,7,8,Androsace,Primulaceae,CB
Androsace forrestiana,µá²ØµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace geraniifolia,ÕÆÒ¶µãµØÃ·,5,6,7,7,Androsace,Primulaceae,CB
Androsace globifera,ÇòĞÎµãµØÃ·,6,7,NA,NA,NA,Primulaceae,CB
Androsace graceae,Ô²Ò¶µãµØÃ·,6,7,NA,NA,NA,Primulaceae,CB
Androsace graminifolia,ºÌÒ¶µãµØÃ·,6,8,NA,NA,Androsace,Primulaceae,CB
Androsace henryi,Á«Ò¶µãµØÃ·,4,5,5,6,Androsace,Primulaceae,CB
Androsace hookeriana,ÑÇ¶«µãµØÃ·,7,7,NA,NA,Androsace,Primulaceae,CB
Androsace integra,Ê¯Á«Ò¶µãµØÃ·,4,6,6,7,Androsace,Primulaceae,CB
Androsace lehmannii,×êÒ¶µãµØÃ·,6,6,NA,NA,NA,Primulaceae,CB
Androsace limprichtii,¿µ¶¨µãµØÃ·,6,7,7,8,Androsace,Primulaceae,CB
Androsace mariae,Î÷²ØµãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace mollis,ÈáÈõµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace nortonii,¾îÃ«µãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace ovalifolia,ÂÑÒ¶µãµØÃ·,6,6,NA,NA,NA,Primulaceae,CB
Androsace pomeiensis,²¨ÃÜµãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace robusta,Ñ©ÇòµãµØÃ·,6,7,NA,NA,NA,Primulaceae,CB
Androsace rotundifolia,Ò¶°úµãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace rotundifolia var. glandulosa,Ğ¡Ã¯Ò¶µãµØÃ·,5,7,NA,NA,NA,Primulaceae,CB
Androsace sarmentosa,ÆÌ¾¥µãµØÃ·,6,7,7,8,Androsace,Primulaceae,CB
Androsace selago,×Ï»¨µãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace spinulifera,´ÌÒ¶µãµØÃ·,5,6,7,7,Androsace,Primulaceae,CB
Androsace strigillosa,²Ú·üÃ«µãµØÃ·,6,6,8,8,Androsace,Primulaceae,CB
Androsace sublanata,ÃŞÃ«µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace tanggulashanensis,ÌÆ¹ÅÀ­µãµØÃ·,7,7,NA,NA,NA,Primulaceae,CB
Androsace tapete,µæ×°µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace wardii,´ÖÃ«µãµØÃ·,6,7,8,8,Androsace,Primulaceae,CB
Androsace yargongensis,ÑÅ½­µãµØÃ·,6,7,7,8,Androsace,Primulaceae,CB
Androsace zambalensis,¸ßÔ­µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace zayulensis,²ìÓçµãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Anemone altaica,°¢¶ûÌ©ÒøÁ«»¨,3,5,NA,NA,Anemone,Ranunculaceae,CB
Anemone coelestina var. linearis,ÌõÒ¶ÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone davidii,Î÷ÄÏÒøÁ«»¨,5,6,NA,NA,Anemone,Ranunculaceae,CB
Anemone delavayi,µá´¨ÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone demissa,Õ¹Ã«ÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone demissa var. major,¿íÒ¶Õ¹Ã«ÒøÁ«»¨,6,7,NA,NA,NA,Ranunculaceae,CB
Anemone demissa var. villosissima,ÃÜÃ«ÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone demissa var. yunnanensis,ÔÆÄÏÒøÁ«»¨,6,7,NA,NA,NA,Ranunculaceae,CB
Anemone geum,Â·±ßÇàÒøÁ«»¨,5,9,NA,NA,NA,Ranunculaceae,CB
Anemone geum subsp. ovalifolia,Êè³İÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone griffithii,Èı³öÒøÁ«»¨,5,6,NA,NA,Anemone,Ranunculaceae,CB
Anemone imbricata,µşÁÑÒøÁ«»¨,5,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone narcissiflora,Ë®ÏÉÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone obtusiloba,¶ÛÁÑÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone obtusiloba subsp. leiophylla,¹âÒ¶ÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone polycarpa,¶à¹ûÒøÁ«»¨,6,9,NA,NA,NA,Ranunculaceae,CB
Anemone rivularis,²İÓñÃ·,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone rivularis var. flore-minore,Ğ¡»¨²İÓñÃ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone rockii,áºÉ½ÒøÁ«»¨,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone rupestris,ÊªµØÒøÁ«»¨,5,9,NA,NA,NA,Ranunculaceae,CB
Anemone rupicola,ÑÒÉúÒøÁ«»¨,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone smithiana,ºìİàÒøÁ«»¨,6,6,NA,NA,Anemone,Ranunculaceae,CB
Anemone tetrasepala,¸´É¡ÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone tibetica,Î÷²ØÒøÁ«»¨,8,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone trullifolia,³×Ò¶ÒøÁ«»¨,5,6,NA,NA,Anemone,Ranunculaceae,CB
Anemone vitifolia,Ò°ÃŞ»¨,7,8,NA,NA,Anemone,Ranunculaceae,CB
Angelica apaensis,°¢°Óµ±¹é,6,7,8,9,Angelica,Apiaceae,CB
Angelica paeoniifolia,Äµµ¤Ò¶µ±¹é,6,8,7,9,Angelica,Apiaceae,CB
Angelica sinensis,µ±¹é,6,7,7,9,Angelica,Apiaceae,CB
Anisadenia pubescens,ÒìÏÙ²İ,7,8,NA,NA,Anisadenia,Linaceae,CB
Anisodus carniolicoides,Èüİ¹İĞ,5,6,9,10,Anisodus,Solanaceae,CB
Anisodus luridus,Áåîõ×Ó,5,7,10,11,Anisodus,Solanaceae,CB
Anisodus tanguticus,É½İ¹İĞ,5,9,5,9,Anisodus,Solanaceae,CB
Anisomeles indica,¹ã·À·ç,8,9,9,11,NA,Lamiaceae,CB
Anoectochilus clarkei,ºìİà³İ´½À¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Anoectochilus crispus,Ğ¡³İ´½À¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Anoectochilus elwesii,Î÷ÄÏ³İ´½À¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Anthogonium gracile,¼ò°êÀ¼,8,10,NA,NA,Anthogonium,Orchidaceae,CB
Anthoxanthum hookeri,²Ø»Æ»¨Ã©,5,12,5,12,Anthoxanthum,Poaceae,CB
Anthoxanthum horsfieldii,Ì¨Íå»Æ»¨Ã©,10,10,NA,NA,NA,Poaceae,CB
Anthoxanthum nitens,Ã©Ïã,6,9,6,9,NA,Poaceae,CB
Anthoxanthum tibeticum,²ØÃ©Ïã,NA,NA,NA,NA,NA,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,4,5,4,5,Anthriscus,Apiaceae,CB
Anthriscus sylvestris subsp. nemorosa,´Ì¹û¶ë²Î,NA,NA,NA,NA,NA,Apiaceae,CB
Antidesma montanum,É½µØÎåÔÂ²è,4,7,8,8,Antidesma,Euphorbiaceae,WD
Aphragmus oxycarpus,¼â¹ûº®Ô­Üù,7,7,NA,NA,Aphragmus,Brassicaceae,CB
Aphyllorchis alpina,¸ßÉ½ÎŞÒ¶À¼,7,7,9,9,Aphyllorchis,Orchidaceae,CB
Apios carnea,ÈâÉ«ÍÁˆK¶ù,7,9,8,11,Apios,Fabaceae,CB
Apios delavayi,ÔÆÄÏÍÁˆK¶ù,9,9,9,9,Apios,Fabaceae,CB
Apios delavayi var. pteridietorum,Ş§´ÔÍÁˆK¶ù,NA,NA,NA,NA,NA,Fabaceae,CB
Apluda mutica,Ë®Õá²İ,7,12,7,12,NA,Poaceae,CB
Aquilegia ecalcarata,ÎŞ¾àñï¶·²Ë,5,6,6,8,NA,Ranunculaceae,CB
Aquilegia moorcroftiana,ÏÙÃ«ñï¶·²Ë,6,6,7,8,Aquilegia,Ranunculaceae,CB
Aquilegia rockii,Ö±¾àñï¶·²Ë,6,8,7,9,Aquilegia,Ranunculaceae,CB
Arabidopsis thaliana,Êó¶ú½æ,4,6,NA,NA,Arabidopsis,Brassicaceae,CB
Arabis amplexicaulis,±§¾¥ÄÏ½æ,4,6,5,7,NA,Brassicaceae,CB
Arabis attenuata,¼â¹ûÄÏ½æ,NA,NA,NA,NA,NA,Brassicaceae,CB
Arabis axilliflora,Ò¸»¨ÄÏ½æ,6,7,7,8,NA,Brassicaceae,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,6,7,6,7,NA,Brassicaceae,CB
Arabis paniculata,Ô²×¶ÄÏ½æ,5,6,7,9,Arabis,Brassicaceae,CB
Arabis pendula,´¹¹ûÄÏ½æ,7,7,8,8,NA,Brassicaceae,CB
Arabis pterosperma,Õ­³áÄÏ½æ,6,8,6,8,Arabis,Brassicaceae,CB
Arabis setosifolia,¸ÕÃ«ÄÏ½æ,NA,NA,NA,NA,NA,Brassicaceae,CB
Arabis tibetica,Î÷²ØÄÏ½æ,5,6,6,7,Arabis,Brassicaceae,CB
Aralia apioides,ÇÛÒ¶ÁúÑÛ¶À»î,6,6,8,8,Aralia,Araliaceae,CB
Aralia armata,Ò°˜BÍ·,8,10,9,11,Aralia,Araliaceae,WD
Aralia atropurpurea,Å¨×ÏÁúÑÛ¶À»î,6,7,8,9,Aralia,Araliaceae,CB
Aralia chinensis,»ÆÃ«˜BÄ¾,9,12,11,1,NA,Araliaceae,WD
Aralia continentalis,¶«±±ÍÁµ±¹é,7,8,8,9,NA,Araliaceae,CB
Aralia elata,˜BÄ¾,6,8,9,10,Aralia,Araliaceae,WD
Aralia foliolosa,Ğ¡Ò¶˜BÄ¾,9,3,NA,NA,Aralia,Araliaceae,WD
Aralia gigantea,×ÜÓğÒ¶²Î,NA,NA,NA,NA,NA,Araliaceae,WD
Aralia kingdon-wardii,¶ÀÁúÓğÒ¶²Î,NA,NA,NA,NA,NA,Araliaceae,
Aralia leschenaultii,ÓğÒ¶²Î,7,8,9,10,Aralia,Araliaceae,WD
Aralia parasitica,¼ÄÉúÓğÒ¶²Î,9,10,11,12,Aralia,Araliaceae,WD
Aralia tibetana,Î÷²ØÍÁµ±¹é,8,8,9,9,Aralia,Araliaceae,CB
Aralia tomentella,Âí³¦×ÓÊ÷,NA,NA,NA,NA,NA,Araliaceae,WD
Arceuthobium chinense,ÓÍÉ¼¼ÄÉú,7,11,´ÎÄê10,´ÎÄê11,NA,Viscaceae,WD
Arceuthobium oxycedri,Ô²°Ø¼ÄÉú,8,9,´ÎÄê9,´ÎÄê10,NA,Viscaceae,WD
Arceuthobium pini,¸ßÉ½ËÉ¼ÄÉú,4,7,´ÎÄê9,´ÎÄê10,NA,Viscaceae,WD
Arceuthobium sichuanense,ÔÆÉ¼¼ÄÉú,6,7,´ÎÄê8,´ÎÄê9,NA,Viscaceae,WD
Arceuthobium tibetense,ÀäÉ¼¼ÄÉú,5,6,´ÎÄê7,´ÎÄê8,NA,Viscaceae,WD
Arcuatopterus sikkimensis,¹­³áÇÛ,8,9,9,10,Arcuatopterus,Apiaceae,CB
Ardisia aberrans,¹·¹ÇÍ·,4,4,9,9,Ardisia,Myrsinaceae,WD
Ardisia crenata,ÖìÉ°¸ù,5,6,10,12,Ardisia,Myrsinaceae,WD
Ardisia thyrsiflora,ÄÏ·½×Ï½ğÅ£,1,5,4,12,Ardisia,Myrsinaceae,WD
Arenaria acicularis,ÕëÒ¶ÀÏÅ£½î,7,8,7,8,NA,Caryophyllaceae,CB
Arenaria aksayqingensis,°¢¿ËÈûÇÕÑ©ÁéÖ¥,7,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria amdoensis,°²¶àÎŞĞÄ²Ë,7,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria auricoma,»ÆÃ«ÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria barbata,÷×Ã«ÎŞĞÄ²Ë,7,9,7,9,Arenaria,Caryophyllaceae,CB
Arenaria barbata var. hirsutissima,Ó²Ã«ÎŞĞÄ²Ë,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Arenaria baxoiensis,°ËËŞÑ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria bomiensis,²¨ÃÜÎŞĞÄ²Ë,7,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria brevipetala,Ñ©ÁéÖ¥,6,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria bryophylla,Şº×´Ñ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria capillaris,Ã«Ò¶ÀÏÅ£½î,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria chamdoensis,²ı¶¼ÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria ciliolata,ÔµÃ«ÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria compressa,±â³áÎŞĞÄ²Ë,6,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria debilis,ÈáÈíÎŞĞÄ²Ë,7,8,8,9,NA,Caryophyllaceae,CB
Arenaria delavayi,´óÀíÎŞĞÄ²Ë,7,9,7,9,Arenaria,Caryophyllaceae,CB
Arenaria densissima,ÃÜÉú¸£Â»²İ,6,8,6,8,Arenaria,Caryophyllaceae,CB
Arenaria edgeworthiana,É½¾ÓÑ©ÁéÖ¥,6,7,7,8,Arenaria,Caryophyllaceae,CB
Arenaria festucoides,ºüÃ©×´Ñ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria festucoides var. imbricata,Ğ¡ºüÃ©×´Ñ©ÁéÖ¥,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Arenaria forrestii,Î÷ÄÏÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria fridericae,ÓñÁúÉ½ÎŞĞÄ²Ë,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria galliformis,ÂÖÒ¶ÎŞĞÄ²Ë,8,9,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria gerzensis,¸ÄÔòÑ©ÁéÖ¥,6,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria glanduligera,Ğ¡ÏÙÎŞĞÄ²Ë,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria grueningiana,»ª±±ÀÏÅ£½î,7,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria haitzeshanensis,º£×ÓÉ½ÀÏÅ£½î,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria ischnophylla,ÊİÒ¶Ñ©ÁéÖ¥,7,7,NA,NA,Arenaria,Caryophyllaceae,CB
